fix             log_frcs all print ${tsamp} "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file ${folder}/lmp${L}.forces screen no
fix             log_frcs all print 10 "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file ${folder}/lmp${L}.forces screen no
fix             log_frcs all print 10 "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file L190_T300_Ns100000_Neq25000_Nrun1000000_ts10_td1000/lmp${L}.forces screen no
fix             log_frcs all print 10 "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file L190_T300_Ns100000_Neq25000_Nrun1000000_ts10_td1000/lmp190.forces screen no
run             ${Nrun}
run             1000000
Per MPI rank memory allocation (min/avg/max) = 18.61 | 18.62 | 18.62 Mbytes
Step Temp PotEng 
  126330    309.48728    1.1177718 
  126340    308.48759   0.92076386 
  126350    305.77169    1.0540693 
  126360    303.97488    1.0700804 
  126370    311.33129   0.54281847 
  126380    302.33808     1.344493 
  126390    306.73298    1.0171811 
  126400    290.18095    1.8445777 
  126410    310.52755   0.25011435 
  126420    308.45006   0.42127083 
  126430    299.00559    1.2674037 
  126440    293.60814    1.5879552 
  126450    291.86629    1.6926676 
  126460    289.42049    1.7987466 
  126470    311.84843   0.04948515 
  126480    309.96307 -0.042252935 
  126490    298.71734   0.54956721 
  126500    304.22152   0.45240135 
  126510    299.69216   0.85564171 
  126520    301.62701   0.58377768 
  126530    303.75468   0.68654554 
  126540    294.27389    1.6677812 
  126550    297.35588    1.1319931 
  126560    287.67594    2.0263093 
  126570    303.19243   0.96539165 
  126580    302.41244    1.1904149 
  126590    302.77223    1.3072209 
  126600    298.04636    1.0748288 
  126610    286.76411    2.2850938 
  126620    294.52173    1.7951298 
  126630    303.99777   0.82746984 
  126640    303.97832   0.56712981 
  126650      289.022    1.6068444 
  126660    275.25738    3.0518462 
  126670    291.94003    1.3032784 
  126680    303.20254   0.42185668 
  126690    311.67303  -0.67712821 
  126700    289.18707    1.4191369 
  126710    286.88822    1.5317374 
  126720    292.65671   0.68627287 
  126730    302.58032   0.27871062 
  126740    294.25624    1.1987146 
  126750    295.32741   0.69151379 
  126760    290.61203   0.74643974 
  126770     290.3442   0.81427082 
  126780    304.77327  0.025071753 
  126790    297.59902   0.68436128 
  126800    292.08847    1.1229427 
  126810    288.08521    1.6583251 
  126820    295.56305   0.78028613 
  126830    312.96059  -0.14320904 
  126840    300.36605    1.1117998 
  126850    299.04317    1.7700421 
  126860    299.00267    1.6887651 
  126870    299.17394    1.5366984 
  126880    311.17911    0.6565894 
  126890    306.76564   0.44752488 
  126900    302.62592    1.2803426 
  126910    307.57513   0.99409174 
  126920    300.45088    1.6204303 
  126930    306.68639    1.2541624 
  126940    314.13845    0.6225226 
  126950    304.99339     1.255314 
  126960    292.36183    2.3184376 
  126970    317.25149   0.30362955 
  126980    297.70077    2.3032461 
  126990    305.53926    1.4264904 
  127000    303.14481    1.8542472 
  127010     302.1507    1.2454433 
  127020    300.05912    1.8213932 
  127030    307.84332    1.7186952 
  127040    289.08071    3.3033262 
  127050    310.76102    1.2687922 
  127060    302.20481    1.7875473 
  127070     315.0932   0.65191912 
  127080    295.57395    2.6133906 
  127090    304.00718    1.5164987 
  127100     312.0509   0.70749928 
  127110    315.13886   0.31492908 
  127120    299.09255    1.7956219 
  127130    293.88593    1.6432549 
  127140    294.31229    2.0545833 
  127150    288.63817     2.411527 
  127160    302.91262     1.091842 
  127170    301.24368    1.1333475 
  127180     293.1421     2.034018 
  127190    299.31382    1.1154098 
  127200    302.12694   0.49155036 
  127210    297.38408   0.73075996 
  127220    294.81952    1.2681094 
  127230    293.79916    1.1716369 
  127240    279.62036     1.864843 
  127250    294.04434   0.46695183 
  127260     303.5034  -0.47621453 
  127270    283.32274   0.91693768 
  127280    292.99038   0.17004592 
  127290    292.33732 -0.040076963 
  127300    290.12717   0.14382566 
  127310    286.51433   0.24252576 
  127320    288.41635   0.32022306 
  127330    284.73353    0.2697112 
  127340    300.84776   -1.1519529 
  127350    289.27535  0.058430475 
  127360    291.06971  -0.50448102 
  127370    285.20777   0.16158968 
  127380    285.47547    0.5087638 
  127390    302.03146  -0.72022657 
  127400    289.01071   0.29757582 
  127410    291.28802   0.38130889 
  127420    295.63522   0.27649387 
  127430    301.81896   -0.5131052 
  127440    289.39057    1.1476906 
  127450    297.24535   0.86748174 
  127460    289.53687     1.802038 
  127470    291.84298    1.9338604 
  127480    298.24881     1.691436 
  127490    295.98909    2.5698407 
  127500    304.94984     1.992411 
  127510    301.40139    2.4343001 
  127520    317.91299    1.6631934 
  127530    312.04127    1.4809671 
  127540    304.40616    1.4193406 
  127550    308.17396   0.73572483 
  127560    309.44873   0.62178095 
  127570    308.97195   0.85126204 
  127580    316.62349  -0.11429628 
  127590     313.3065   0.66079739 
  127600    306.19091    1.1615462 
  127610    300.02239    1.3392415 
  127620    302.33954    1.2499577 
  127630    316.97338  0.069266655 
  127640    312.02787    0.3316146 
  127650    312.12224   0.31158975 
  127660    302.25138    1.4329365 
  127670    308.21789   0.82385819 
  127680    304.45644   0.93501032 
  127690    308.68162   0.42553768 
  127700    307.55012   0.94078102 
  127710    294.33286    1.4591978 
  127720    300.86151   0.67301303 
  127730    299.77157   0.54471981 
  127740    295.88945   0.47143548 
  127750    285.61275    1.4187006 
  127760    298.11451   0.13186732 
  127770    306.55316  -0.84358166 
  127780    298.72686 -0.090912658 
  127790    298.35558 -0.079769981 
  127800    288.59399   0.92298962 
  127810    299.15081  -0.39887774 
  127820     297.4871  -0.33441423 
  127830    302.81133  -0.74216436 
  127840    287.76568   0.21192257 
  127850    296.38399  -0.72409875 
  127860    287.99368   0.45892724 
  127870    298.11938  -0.92406622 
  127880     291.4939  -0.40200793 
  127890    297.19626  -0.48372237 
  127900       297.34  -0.35964713 
  127910    296.62309  0.095680773 
  127920     298.6148 -0.098979286 
  127930    294.24905   0.20099807 
  127940    298.13928   0.53296858 
  127950    294.46182   0.54128746 
  127960    307.93498  -0.60768035 
  127970    294.79211   0.14795692 
  127980    285.74841    1.1134599 
  127990    290.17525   0.66880846 
  128000    305.27924  -0.55617221 
  128010    292.52147   0.66147566 
  128020    297.92872  0.071471835 
  128030    298.94219   0.21179319 
  128040    294.02547    1.0283581 
  128050    302.25695   0.62429787 
  128060    306.97082  -0.17485755 
  128070    306.18037  -0.14129291 
  128080     300.8692 -0.023686772 
  128090    293.41187    1.1948514 
  128100     301.4364   0.85007692 
  128110     305.7898 -0.085330592 
  128120    301.25283   0.50772198 
  128130    294.31145    1.4701344 
  128140    299.36572    1.2427904 
  128150    295.37694    1.0702881 
  128160    302.75866   0.38375527 
  128170    303.77245   0.35469669 
  128180    294.58608   0.98241913 
  128190    291.67537   0.98771292 
  128200     301.7016   0.37285711 
  128210    298.81114   0.81088001 
  128220    312.92135  -0.26063279 
  128230    291.78065    1.9488996 
  128240    301.48255   0.93828217 
  128250    296.46397   0.79634976 
  128260    294.42485    1.2654221 
  128270    302.90318   0.61341116 
  128280     288.6038    1.8595994 
  128290    300.85136   0.73393859 
  128300    299.08041   0.66337301 
  128310    302.14112   0.28314222 
  128320    298.08943   0.87924827 
  128330    303.33611   0.61642883 
  128340    301.69467   0.62194994 
  128350    308.95897  -0.10382782 
  128360     305.3431   0.52313011 
  128370    298.47633    1.4679926 
  128380    300.62091    1.4822876 
  128390    309.23455   0.66050416 
  128400    299.24052    1.6797874 
  128410    304.33522    1.6317827 
  128420    295.25104     2.477239 
  128430    305.06223    1.7181021 
  128440    303.30623    2.0225012 
  128450    308.79983    1.6606439 
  128460    292.27908    3.0965999 
  128470    309.35289    1.4739237 
  128480    305.63168    2.1655114 
  128490    297.03709    3.2878497 
  128500    316.33433    1.2108731 
  128510    316.46511    1.8864619 
  128520    322.69803    1.3636108 
  128530    320.25622    1.5407615 
  128540    310.64704    2.2283563 
  128550    308.87554    2.1800233 
  128560    309.79274    2.6383597 
  128570    327.83055   0.22508598 
  128580    316.56777    1.5586916 
  128590    306.39019     2.495661 
  128600    298.23423    3.4453289 
  128610    314.33044    1.9573753 
  128620    315.26983    1.6477199 
  128630    306.43735    2.5394225 
  128640    305.29251    2.4068944 
  128650    307.06253    1.7063422 
  128660     307.7987    1.3907382 
  128670    303.20026    1.6670162 
  128680    310.96797   0.91536246 
  128690    301.59663    1.1622863 
  128700    299.17312    1.6197382 
  128710    296.96032    1.0773807 
  128720    308.44581  -0.11165494 
  128730     289.3399    1.5078715 
  128740    306.54264  0.089511097 
  128750     294.8229    0.6102691 
  128760    307.33212   0.30687039 
  128770    298.59071   0.65721464 
  128780     307.5841  -0.25559467 
  128790    300.58565   0.43036937 
  128800    298.56034    0.2538221 
  128810    287.67741    1.2319418 
  128820    287.25703    1.3791529 
  128830    302.18727 -0.020572684 
  128840    285.75539    1.1994536 
  128850     298.8775   0.47537638 
  128860    284.68449    1.5289653 
  128870    296.71407   0.80645307 
  128880    298.92835    0.2780237 
  128890    297.86522 -0.00035627593 
  128900    288.02094     1.451866 
  128910    293.94781    0.8272086 
  128920     288.3131   0.88838475 
  128930    298.46536   0.45920123 
  128940    308.09173  -0.65330509 
  128950     294.4629   0.58139666 
  128960    292.13927   0.57392741 
  128970    297.43293 -0.093630221 
  128980    303.27553  0.022455854 
  128990    319.33948  -0.98669002 
  129000    302.06986 0.0059426846 
  129010    302.15039   0.43250017 
  129020    298.25337    1.1696192 
  129030    298.78742    1.0219636 
  129040    312.33696   0.65444736 
  129050    307.54611   0.95492549 
  129060    312.79436   0.86970589 
  129070    291.87328    2.7214009 
  129080     307.8221    1.8311916 
  129090    306.09927    2.1963103 
  129100    323.19806   0.75976135 
  129110    309.19554    2.3148441 
  129120    307.39533     2.425492 
  129130    313.86861    2.0751956 
  129140    313.85652    1.9181632 
  129150    322.87805    1.9182438 
  129160    298.22994    3.8284244 
  129170    314.36928    1.9421392 
  129180    304.91792    2.5931573 
  129190    325.86784    1.3084369 
  129200    311.66973      2.37841 
  129210    320.23227     1.858373 
  129220    307.41248    2.7905557 
  129230    308.48431    2.9113345 
  129240     321.7531    1.6225449 
  129250     316.5748    2.2846859 
  129260    318.87444    1.6562954 
  129270    310.60017    1.7419488 
  129280    311.66664     1.515159 
  129290    305.52174    2.4898132 
  129300    297.24223     3.151086 
  129310    303.27257    2.4821462 
  129320    303.38225    2.3273655 
  129330    308.37007   0.84039498 
  129340    293.72992    2.3179072 
  129350     307.2604    1.3729068 
  129360    309.11551     1.094024 
  129370    296.29631    2.0357181 
  129380    288.16956     2.666725 
  129390    304.96057    1.2454074 
  129400    293.89668    2.2770265 
  129410    291.85186    1.8359462 
  129420    310.12269     0.381626 
  129430     291.8417    2.5180399 
  129440    306.15501   0.71827653 
  129450    295.91656    1.8447392 
  129460    306.36603    1.0033838 
  129470    306.57966   0.58574495 
  129480    297.70577    1.4095915 
  129490    295.88661    1.1324769 
  129500    306.77637   0.15048137 
  129510    300.60421   0.88078979 
  129520    297.06995    1.3351759 
  129530    302.69711    1.2029461 
  129540    302.48558    1.0789536 
  129550    300.03119    1.1252984 
  129560    301.11944   0.71656223 
  129570    292.78036    1.6848933 
  129580    302.54656   0.71424737 
  129590    301.15138   0.66612543 
  129600    299.62408   0.84051136 
  129610    288.81925    1.2973148 
  129620    295.80553   0.27702566 
  129630    293.12005   0.79983994 
  129640    287.10561    1.1926697 
  129650     297.1971   0.49238427 
  129660    287.72498    1.2311163 
  129670    288.93064    1.1990364 
  129680    296.45885   0.40744772 
  129690    292.61657   0.74008909 
  129700    299.46243   0.15683175 
  129710    289.82539   0.86963107 
  129720    297.62469   0.12050098 
  129730    294.49731    0.5297534 
  129740    284.76054    1.1655523 
  129750    294.93385   0.56743382 
  129760    294.33103   0.52539419 
  129770    295.16244   0.89522206 
  129780    300.59318   0.56662853 
  129790    303.06352    1.0330868 
  129800    304.98471    1.0679711 
  129810    306.12578    1.2492785 
  129820    307.05349    1.8501948 
  129830    293.25975    3.1275325 
  129840    307.32788    2.1444459 
  129850    321.13165   0.60499485 
  129860    312.06275    1.1175916 
  129870    314.07186    1.2052959 
  129880    304.93887    2.1640242 
  129890    308.70949    1.7029667 
  129900    313.35028    1.5801724 
  129910    314.73025    1.6094904 
  129920    312.62013    1.9252188 
  129930    312.54212    1.6169198 
  129940    311.46547    1.7735833 
  129950    317.86782    1.2857817 
  129960    313.68089    1.1953936 
  129970    296.29845    2.8879371 
  129980    304.60145    1.7942748 
  129990    306.44926    1.3810158 
  130000    302.11978    1.3950676 
  130010    314.85628   0.48509538 
  130020    312.82406   0.55787493 
  130030    302.92971    1.3589662 
  130040    294.07671    2.0464047 
  130050    301.88172   0.85939814 
  130060    306.40246   0.32398947 
  130070    300.04261   0.88511419 
  130080    307.03699   0.19621359 
  130090    296.57297   0.72898013 
  130100    306.23249  -0.23419127 
  130110      292.184   0.90436191 
  130120    304.68525  -0.33467682 
  130130    301.37905    0.1395889 
  130140    288.79188      1.29363 
  130150    289.77547    1.3699931 
  130160    299.18636   0.55469176 
  130170    291.62649    1.0146687 
  130180    296.53543    1.3899801 
  130190     284.1117    2.3410759 
  130200    292.28518    1.8951778 
  130210    302.60602     1.087946 
  130220    303.65558   0.78864501 
  130230    297.59297     1.257641 
  130240    295.47904    1.4986726 
  130250    306.54366   0.60721956 
  130260     290.8122    1.4357786 
  130270    298.66637   0.45150393 
  130280     291.0074      1.51526 
  130290     307.3888   0.18592217 
  130300    306.00795   0.10129337 
  130310    295.12086    1.3954232 
  130320    297.65418    1.2551612 
  130330    303.25597   0.78499724 
  130340     299.9034    1.3062543 
  130350    315.34656  -0.28485152 
  130360    318.78936  -0.74268112 
  130370     303.2039   0.67732868 
  130380    315.01504  -0.53723148 
  130390    299.83929   0.46256248 
  130400    296.67037    1.1865347 
  130410    298.25354   0.73703747 
  130420    297.71991   0.93788449 
  130430     287.3116    2.0716172 
  130440    301.37298   0.70343073 
  130450    307.83106   0.53032923 
  130460    311.92909    0.2978661 
  130470    297.41648    1.6198629 
  130480    302.81858    1.0530581 
  130490    302.96785    1.2154037 
  130500     309.1516   0.54022754 
  130510    302.11886    1.6700918 
  130520    312.69689   0.91733948 
  130530    305.14402    1.5606946 
  130540      306.128    1.8930971 
  130550    305.92823    2.0461046 
  130560     309.9341    1.5325573 
  130570    307.39177    2.0779659 
  130580     304.9086    2.1200024 
  130590    310.21781     1.872328 
  130600    305.77684    2.0814907 
  130610    310.18629    1.8067895 
  130620    300.77236    2.7228248 
  130630    303.19576    2.0429488 
  130640    299.95469    1.9153749 
  130650    291.43614    2.5920573 
  130660     305.9217    1.2644449 
  130670    300.47488    1.9601897 
  130680    301.22873    1.6822021 
  130690    301.21685    1.4517034 
  130700    300.34632    1.5295632 
  130710    297.33302    1.4761891 
  130720    296.18048    1.4221119 
  130730    308.41685   0.34598972 
  130740    289.87522    1.9020185 
  130750    300.91925   0.88402246 
  130760    288.50077    1.4292008 
  130770    290.91965    1.2873348 
  130780     303.3968 0.0083876053 
  130790    304.85491   0.40753431 
  130800    294.60651    1.1220214 
  130810     285.8869    1.6856145 
  130820    286.18999    1.2897903 
  130830    293.22065     1.140928 
  130840    301.55591   0.23307972 
  130850    285.39118    1.4627555 
  130860    289.54777    1.0962682 
  130870    290.14846    1.0042502 
  130880    284.88086     1.402346 
  130890    296.17398   0.13647911 
  130900    285.10919   0.65018131 
  130910    287.82152    0.8082943 
  130920    289.46902    1.2802478 
  130930    299.39177  -0.24679546 
  130940    294.74907   0.57528329 
  130950    292.72978    1.0286498 
  130960    298.64495   0.41586652 
  130970    301.21216   0.27233474 
  130980    309.78209   0.22483301 
  130990    297.38141    1.3881455 
  131000    312.05577   0.58864025 
  131010    306.46928    1.1265829 
  131020    310.69093    1.0142402 
  131030    318.00127   0.84493396 
  131040    312.33939    1.4590817 
  131050    310.10789    2.0457608 
  131060    300.86733    2.9028673 
  131070    308.47805     2.005169 
  131080    302.86953     2.555072 
  131090    311.90427     1.754957 
  131100    302.32504    2.7485849 
  131110     310.6301    1.5461239 
  131120    312.82315    1.5605277 
  131130    318.88729    1.0396423 
  131140    314.33341    1.5268124 
  131150    308.58582    1.5674714 
  131160    305.27351    1.9237171 
  131170    316.62761   0.50619805 
  131180    307.96202    1.3589146 
  131190    304.53456       1.9073 
  131200    304.69976    1.7522016 
  131210     301.2957    1.6358758 
  131220    304.87487    1.2588877 
  131230    292.17895    2.3091476 
  131240    297.03229    1.4016159 
  131250    297.95407    1.0741594 
  131260    312.83837 -0.089829417 
  131270    303.06421    0.4934712 
  131280    300.38778   0.35356861 
  131290    296.24953   0.37994848 
  131300    302.31454   0.43907949 
  131310    298.76761   0.39648821 
  131320    286.25966    1.7258568 
  131330    300.04632   0.57585047 
  131340    301.85215   0.61435536 
  131350    288.17076    1.6164385 
  131360    288.22419     1.249783 
  131370    296.82549   0.48875475 
  131380    302.89281 0.0019767658 
  131390    291.85379   0.90882174 
  131400    295.71642   0.58461076 
  131410    290.43845    1.3793009 
  131420    305.84473  -0.77557815 
  131430     297.9772   0.48141086 
  131440    302.52584 -0.046615549 
  131450     289.0637    1.0026271 
  131460    302.65039   0.22581422 
  131470    308.24985  -0.85436435 
  131480    304.77477  -0.52840405 
  131490    290.85211   0.93220911 
  131500    296.53875   0.37412966 
  131510    317.97276   -1.4557181 
  131520    296.63837   0.84466893 
  131530    306.09496  -0.33133747 
  131540    301.83343  0.056429152 
  131550    286.63513    1.7333428 
  131560    301.32576    1.0896912 
  131570    317.14892  -0.39834329 
  131580    304.55499   0.24592138 
  131590    294.68186     1.412004 
  131600    293.39194    1.5323257 
  131610     296.1475   0.81398205 
  131620     309.4215  -0.10709164 
  131630    301.51354   0.30016823 
  131640    302.04192   0.76567006 
  131650    305.41906   0.46610341 
  131660     300.3934     1.108959 
  131670    315.78751  -0.11549972 
  131680    310.12421   0.20868492 
  131690    299.25215    1.8834351 
  131700    304.96508    1.5510037 
  131710    315.86359   0.89268586 
  131720    310.04616    1.0348287 
  131730    321.43985   0.58105133 
  131740    310.96171    1.4367036 
  131750    312.53686    1.0931205 
  131760    310.44944     1.564749 
  131770    310.93532    1.5853525 
  131780    315.78045    1.3252413 
  131790    317.05488    1.2028144 
  131800    300.75985    2.5220363 
  131810    303.66248    2.5703688 
  131820    305.76019    2.0473771 
  131830    289.33101    3.0039083 
  131840    307.21104    1.9135879 
  131850     299.6888    2.5124772 
  131860     311.9457    1.2004267 
  131870    300.79298    2.2859618 
  131880    301.04242    1.9999596 
  131890    300.65208    1.7996079 
  131900    315.78826   0.32640928 
  131910    306.64377   0.99923807 
  131920     301.6736   0.67046527 
  131930    298.84711     1.108674 
  131940    300.74336   0.46791753 
  131950    301.81312 -0.033158315 
  131960    295.94179   0.44634371 
  131970    288.87563    1.1949712 
  131980     302.3004  -0.24745194 
  131990    289.72994   0.52933581 
  132000    299.82637   0.19432863 
  132010     288.4987    1.0321802 
  132020    290.92248   0.73869226 
  132030    296.59211   0.45209587 
  132040    293.60687   0.28399423 
  132050    295.63558 -0.097077123 
  132060     290.4026  0.034159316 
  132070    290.98364   0.38749809 
  132080    284.77848    1.0714506 
  132090    291.10473   0.50552705 
  132100    296.19827 -0.092718022 
  132110     304.1005  -0.84886311 
  132120    286.75427   0.81206075 
  132130    290.76585   0.37512588 
  132140    287.95657    1.3766814 
  132150     300.4414   0.46865783 
  132160     293.1106    1.3963344 
  132170    289.86553    1.4555743 
  132180    293.75193    1.3321411 
  132190    294.13338    1.2991431 
  132200    308.67872  0.010463555 
  132210    301.27938    1.5472684 
  132220    303.72655    1.5655927 
  132230    298.88251    2.3269184 
  132240    315.99994   0.99654627 
  132250      310.717    1.2234618 
  132260    308.04605    2.0923399 
  132270    305.68118    2.1138216 
  132280    301.12307    2.6023301 
  132290    310.61641    1.9786612 
  132300    303.02048    2.5087459 
  132310    316.10524    1.2871506 
  132320     313.1595    1.3897509 
  132330    316.34589   0.83889088 
  132340    306.85951    1.8848505 
  132350     298.0574    2.5394547 
  132360    304.38926    1.7206682 
  132370    304.94191    1.5836914 
  132380    310.37407    1.2900236 
  132390    299.82216    2.2115025 
  132400    311.12248    1.3711199 
  132410    300.10721    2.1026486 
  132420    302.06806    1.8789713 
  132430    315.51988    1.2380816 
  132440    307.51464    1.8164508 
  132450    295.01621    2.9427903 
  132460    313.15324    1.4831727 
  132470    298.67321    2.4904551 
  132480     298.3171    2.1420591 
  132490    313.01745     0.408125 
  132500    291.74601    2.1358071 
  132510    290.42235    1.8511644 
  132520    294.44307    2.0207714 
  132530    291.97259    1.9237048 
  132540    295.58662    1.5999843 
  132550    292.72798    1.8444738 
  132560    285.83753    1.8870662 
  132570     295.2644    1.6870384 
  132580     298.1646    1.3803167 
  132590    297.59009   0.72909128 
  132600    296.98567   0.91853362 
  132610    298.33603    1.0056798 
  132620    300.05215   0.68678028 
  132630     296.5579   0.84836382 
  132640    291.22476    1.1266776 
  132650    288.37175    1.4864184 
  132660    290.97583    1.0385796 
  132670    303.29701   0.38452426 
  132680     297.2542    1.0739652 
  132690    301.56192   0.65926892 
  132700    290.98545    2.1454122 
  132710    293.91114    1.4214866 
  132720    305.49034   0.30656704 
  132730    306.03791   0.53897449 
  132740    303.86955    1.0973633 
  132750    288.20764    2.6101997 
  132760    305.51989    2.0372097 
  132770    311.05968    1.5729186 
  132780    316.26625    1.5986354 
  132790    309.79281    2.2162993 
  132800    316.11851    1.5388754 
  132810    314.99549    1.7734492 
  132820     328.7426   0.60777935 
  132830    329.11297   0.78052658 
  132840    316.65901    2.3123077 
  132850    304.47109    2.8066953 
  132860    313.65114    1.7564258 
  132870    309.64831    2.1386022 
  132880    323.84505    1.2688156 
  132890    304.49685    2.3501009 
  132900    310.96305    1.5935821 
  132910    298.90597    2.5666366 
  132920    312.78976    1.2698284 
  132930    303.62261    2.1574561 
  132940    304.99846    1.5622636 
  132950    286.87959    2.9922745 
  132960    296.59259    2.3934333 
  132970    312.16914   0.88784149 
  132980     310.8931   0.78636675 
  132990    295.54331    1.6205895 
  133000    292.09545    1.7134193 
  133010    297.79578    1.2191517 
  133020    303.31574   0.69249357 
  133030     299.4389    1.2517045 
  133040    295.44477    1.5509977 
  133050    304.21523   0.63134629 
  133060     297.1232    1.3497848 
  133070    299.20902    1.0911112 
  133080    295.01868    1.4253023 
  133090    298.42735    1.0226069 
  133100     304.0803   0.88986241 
  133110    301.04826   0.70794418 
  133120     301.2189    0.6347752 
  133130    291.94493    1.4435728 
  133140    289.21552    1.3471857 
  133150    304.54678   0.47277372 
  133160    295.48245    1.4459098 
