fix             log_frcs all print ${tsamp} "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file ${folder}/lmp${L}.forces screen no
fix             log_frcs all print 10 "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file ${folder}/lmp${L}.forces screen no
fix             log_frcs all print 10 "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file L100_T300_Ns100000_Neq50000_Nrun1000000_ts10_td1000/lmp${L}.forces screen no
fix             log_frcs all print 10 "${fxh} ${fyh} ${fzh} ${fxt} ${fyt} ${fzt} ${xh} ${xt}" file L100_T300_Ns100000_Neq50000_Nrun1000000_ts10_td1000/lmp100.forces screen no
run             ${Nrun}
run             1000000
Per MPI rank memory allocation (min/avg/max) = 18.10 | 18.10 | 18.11 Mbytes
Step Temp PotEng 
  150000    308.68317    2.2264666 
  150010    303.53808    2.7292991 
  150020    306.73498    1.9345182 
  150030    307.20892    2.1329817 
  150040     314.4947    1.2927469 
  150050    303.82445     2.691869 
  150060     315.8863    1.5148449 
  150070    314.62862    1.6352785 
  150080    300.15382    3.2662358 
  150090    297.57951    2.2358172 
  150100    303.25089    1.6647369 
  150110    314.51123    0.8787308 
  150120    299.63684      2.48836 
  150130    305.06224    1.6910415 
  150140    298.66714    1.6593683 
  150150     304.7555   0.68429419 
  150160    300.39196    1.0654339 
  150170    287.62103    1.3937618 
  150180    293.18999    1.3023367 
  150190    291.89924    1.1256315 
  150200    300.53265     0.378437 
  150210    303.70932  -0.14884593 
  150220    300.64948  -0.79275466 
  150230    292.43661   0.22203789 
  150240    295.55597   0.32521247 
  150250    285.18451   0.79683159 
  150260    295.09821   0.17459531 
  150270    303.44261   -1.1172094 
  150280    283.19254    1.4944667 
  150290    283.89122    1.4061535 
  150300    298.66692  -0.40758766 
  150310    290.90195 -0.087313623 
  150320    281.41371    1.0255215 
  150330    293.89796   0.46165462 
  150340    287.72489   0.52035902 
  150350    312.31757   -1.2852985 
  150360    293.17814    1.1692558 
  150370    284.86037    2.3693759 
  150380     287.6883    2.0695685 
  150390       307.72   0.48314379 
  150400    302.25375   0.83812261 
  150410    293.32669    1.5432481 
  150420    283.74232    1.9319068 
  150430    295.13805    2.0228716 
  150440    305.32263    1.3789999 
  150450     306.2572   0.77038816 
  150460    311.84732   0.66171788 
  150470    294.98113    2.2131955 
  150480    303.92103   0.96961796 
  150490    308.93732   0.47059035 
  150500    309.64499   0.40382226 
  150510    312.00065   0.48186764 
  150520    302.98589     1.374865 
  150530    299.98717    2.1747443 
  150540     306.1957    1.7088963 
  150550    306.11296    1.3402806 
  150560     305.4522    1.7674571 
  150570    300.12854    1.7623092 
  150580     301.2061    2.3865959 
  150590    298.65701    2.2938309 
  150600     305.5939    1.0441166 
  150610     297.9847     1.950817 
  150620    298.55253    1.6687628 
  150630    309.29986    1.3506691 
  150640    312.97432    1.0673273 
  150650    292.43194    2.3981858 
  150660    295.22481    2.4954316 
  150670    309.56701    1.5307318 
  150680    309.47462    0.7684887 
  150690     308.8581    1.3019196 
  150700    291.32245    2.6365773 
  150710    300.75052     1.671622 
  150720    303.93776    1.2543711 
  150730    302.54228    1.3257328 
  150740    313.43472 -0.089954539 
  150750    308.70535   0.62341346 
  150760    293.34169    2.4266003 
  150770    298.21227    2.0011973 
  150780    292.29624    2.3083295 
  150790    305.03211    1.8025892 
  150800    307.03963    1.4559323 
  150810    289.76563    2.8822847 
  150820     304.2383    1.1043099 
  150830    306.24138   0.53691171 
  150840    306.12963     1.461523 
  150850    297.69323    2.1827191 
  150860    302.95403    1.4446771 
  150870    295.38066    1.8866967 
  150880     293.4681    2.2062458 
  150890      287.173    2.5183091 
  150900    280.95798    3.0017802 
  150910    299.54256    1.2968021 
  150920    292.11293    1.2665828 
  150930    291.37952     1.383211 
  150940    296.85862   0.57260084 
  150950    289.29248   0.81167275 
  150960    281.56001    1.4171048 
  150970    287.13171   0.55128022 
  150980    279.35944    1.2800459 
  150990    286.71973   0.70295502 
  151000    285.36294  -0.10735294 
  151010    268.97254    1.1613281 
  151020    281.27335  -0.12092888 
  151030    280.25837   -0.4274846 
  151040    281.67582  -0.70223557 
  151050    282.12032  -0.46493363 
  151060     280.2192   0.11837886 
  151070    266.96144   0.93518381 
  151080    279.05338  -0.20397051 
  151090    277.39684   0.75933559 
  151100    288.91197  -0.96356394 
  151110    281.84432  0.080435548 
  151120    282.63634   0.18958709 
  151130    284.10438  -0.56204244 
  151140    269.13099    1.1664265 
  151150    293.41945  -0.55070875 
  151160    295.30353   -1.3285284 
  151170    290.66207   0.29756721 
  151180    286.76856    1.3655697 
  151190    282.78717    1.6453848 
  151200    301.43499   0.22937519 
  151210    286.86575    1.8065153 
  151220    295.85952    2.0733833 
  151230    297.41965    1.5505303 
  151240    304.52155    1.3308691 
  151250    293.34731    2.5621207 
  151260     293.4882    2.7082835 
  151270    288.21336     3.523666 
  151280    305.09275    2.5564344 
  151290    296.59108    3.0518576 
  151300    300.32042    2.6246732 
  151310    306.32615    2.7505384 
  151320    296.56369    2.9131159 
  151330    289.62134    3.9175062 
  151340    297.81075    3.2271305 
  151350    313.44464    1.7564025 
  151360    311.64096      2.24193 
  151370     293.9917    4.3733392 
  151380    298.05197    3.3687303 
  151390    301.43874     3.056946 
  151400    297.96271    3.4161329 
  151410    309.62927    3.1375421 
  151420    300.61761    4.2249237 
  151430    315.04329    2.9162311 
  151440     306.0232    3.3741026 
  151450    301.28973    3.6917217 
  151460    302.46117    3.2735267 
  151470    312.56149    2.4589585 
  151480    299.25328    3.6675951 
  151490    311.87285    2.5730812 
  151500    298.02532    3.8975418 
  151510     304.5984    2.6694943 
  151520    316.31185    1.3995634 
  151530    310.76777    2.2996853 
  151540     293.5353    3.3151858 
  151550    294.15079    3.4401411 
  151560     309.1452    1.2921567 
  151570    290.78657    3.1090082 
  151580    303.75994    1.2824005 
  151590    308.28447    1.3577058 
  151600    290.51621    2.8246202 
  151610    296.27078    1.8013368 
  151620    289.55949    2.5820026 
  151630    301.59382   0.89239584 
  151640    310.10383  -0.23006601 
  151650    282.89562    2.8187072 
  151660    297.79355   0.97757981 
  151670    294.64193    1.3194273 
  151680    303.20074   0.84365004 
  151690    282.83738    2.0973647 
  151700    303.76558   0.10374196 
  151710    282.87814    1.5515887 
  151720    307.91324  -0.76921183 
  151730    277.19551     1.761551 
  151740    288.17401   0.64247002 
  151750     303.0995   -0.6775215 
  151760    277.23296    1.9148451 
  151770    294.15543    0.7226216 
  151780    293.95329   0.35270776 
  151790    295.25838   0.67385991 
  151800    300.05602   0.33906106 
  151810     290.6409    1.2823834 
  151820    282.67873    2.0799472 
  151830    286.02927    2.2479007 
  151840    300.95551   0.75467964 
  151850    289.92639    1.4234077 
  151860    300.95211  0.092790221 
  151870    286.31526    1.9635593 
  151880    302.00014   0.71157414 
  151890    289.89789    1.8134551 
  151900    291.58481    1.8838603 
  151910    301.59112    1.6145428 
  151920    296.46023    1.9158766 
  151930    304.51777    2.0443574 
  151940    298.67258    2.3468113 
  151950    316.37755   0.65479278 
  151960    309.10045     1.123567 
  151970    305.63374    1.9551311 
  151980    304.57539    2.3797348 
  151990    297.28132    3.2884089 
  152000    297.11973    3.4693302 
  152010    317.42347    1.7843503 
  152020    312.38454     1.803981 
  152030    309.66398    2.1938618 
  152040    315.32424    1.7727455 
  152050    306.22096    2.3793625 
  152060    305.01187    2.9035484 
  152070    313.29692    2.1438202 
  152080    306.06642    2.2094281 
  152090    310.57697    1.8818044 
  152100    304.94389    2.4204756 
  152110    311.28074    1.5697517 
  152120    307.48832      1.52955 
  152130    303.56394    1.3798037 
  152140    291.92349    1.9294727 
  152150    292.30345    1.9043518 
  152160    310.72089   0.21114783 
  152170    299.51209    1.4933981 
  152180    294.18902     1.612184 
  152190    295.79684     1.299391 
  152200    290.16189    2.0398213 
  152210    294.66516    2.1533657 
  152220    301.65897    1.7301777 
  152230    291.53245    2.4726221 
  152240    292.41739    1.9917784 
  152250    296.84557     2.115511 
  152260    291.57815    2.4580514 
  152270    290.62271    2.3601742 
  152280    297.38893    1.7327085 
  152290    307.50086    1.3134224 
  152300    299.56298   0.89648359 
  152310    299.34443   0.47904306 
  152320    282.86952    2.1165384 
  152330    296.65877    1.0904929 
  152340    302.18742   0.29531383 
  152350     290.5349    1.5858447 
  152360    295.91242    1.4838647 
  152370    290.79186     1.505183 
  152380    306.89961  0.043896393 
  152390     296.7949   0.81790984 
  152400    292.97425    2.1082294 
  152410    296.65015    2.0460916 
  152420    291.96584    1.9148867 
  152430    296.77234    1.4897916 
  152440    298.94723   0.84600294 
  152450    296.45461    1.3767747 
  152460     294.1564    2.2287929 
  152470    299.06242    1.7511356 
  152480    308.46791    1.8209711 
  152490    295.92601    2.6540567 
  152500    320.83263   0.71537673 
  152510    303.75108    3.0579878 
  152520    321.69645    1.7281372 
  152530    304.28779    3.1744976 
  152540    320.20159    1.9392063 
  152550    314.08735    2.7771739 
  152560    315.28604     2.581381 
  152570    307.36045    3.9154748 
  152580    299.37393    4.2289883 
  152590    315.72618    2.3837788 
  152600    323.17539    1.6314923 
  152610    323.95725    2.1462398 
  152620    310.50136    2.8394494 
  152630    312.00262    3.2725864 
  152640    317.70178    2.7013652 
  152650    303.25043    3.7789231 
  152660     309.6771    3.1540125 
  152670    299.40245    3.6623158 
  152680    302.01215    2.9730768 
  152690    297.32038    3.3940295 
  152700    305.56962      2.37139 
  152710     300.7207    2.3542767 
  152720    303.99589    2.1416355 
  152730    295.09464    2.7445548 
  152740    293.16256     2.518371 
  152750     299.1153    2.7416775 
  152760    307.37113    1.3015174 
  152770    304.32709    1.3825504 
  152780    295.72841    2.3783902 
  152790    291.42531    2.7371972 
  152800     301.4195    1.3330589 
  152810    295.47317    2.3711722 
  152820     294.6495    2.1669752 
  152830    301.18367    1.2420174 
  152840    299.65699   0.79996091 
  152850    303.99148   0.81736346 
  152860    286.20497    2.0490054 
  152870     292.5348    2.0515195 
  152880    296.98147    1.3096637 
  152890      307.126  -0.21885195 
  152900    293.07937    1.5146844 
  152910    294.30078    1.1070083 
  152920    293.55622    1.3724045 
  152930    305.17912    0.2014222 
  152940    289.19586     1.801008 
  152950    292.15761    1.6865997 
  152960    293.05668    1.5800812 
  152970    282.32366    2.4647234 
  152980    301.58314   0.83096869 
  152990    309.87284   0.32936795 
  153000    311.94592    1.0324564 
  153010    298.23445    1.7562976 
  153020    292.32571    2.5413593 
  153030    299.75578    2.2285798 
  153040       302.61    1.6257031 
  153050    295.70328    2.6995025 
  153060    306.27355    1.6722209 
  153070    292.74234    3.0791507 
  153080      301.131     2.422424 
  153090    304.40742    2.5008654 
  153100    315.54861    1.6914353 
  153110    313.52681    1.9835572 
  153120    321.87735    1.3297175 
  153130    321.79434    1.4107636 
  153140    323.72151    1.5755884 
  153150    304.61814    3.2300854 
  153160    314.50584    2.4887254 
  153170    321.46833    2.1007854 
  153180    311.16865    2.9777254 
  153190    314.50058    2.5227981 
  153200    304.97366    2.9262524 
  153210    313.42597    2.5016111 
  153220    300.20755    3.5903225 
  153230    302.69758    3.9453079 
  153240    313.45643     2.234059 
  153250    323.52659    1.5315849 
  153260    311.86858    2.8988937 
  153270    301.43451    3.4129585 
  153280    298.81166    3.5387506 
  153290    311.22287    2.7596957 
  153300    301.68461    4.0553536 
  153310    311.09302    2.4386811 
  153320    304.89212    2.8437474 
  153330    296.40923    3.6057581 
  153340    304.18624    2.5918432 
  153350    314.36143    2.3030048 
  153360    312.94783    2.1965591 
  153370    304.09968    2.5465495 
  153380    305.59029    2.2589068 
  153390    308.01188    1.7318855 
  153400    314.44953   0.75811143 
  153410    310.56967    1.6248431 
  153420    293.41634    2.9094089 
  153430    296.19969    2.3102173 
  153440    299.92221    2.8761938 
  153450    307.54522    2.4342238 
  153460    301.30633    2.6473297 
  153470     298.6981    2.0549194 
  153480    307.23262   0.84144051 
  153490    294.66635    2.1748994 
  153500    301.98853    1.0497968 
  153510    298.83496   0.51048179 
  153520    299.17489   0.89465572 
  153530    298.15247    0.5980203 
  153540    302.69525   0.29973856 
  153550    281.91973    2.2146917 
  153560    294.29694    1.3052158 
  153570      296.616    1.6035974 
  153580    293.15674    1.5337751 
  153590    305.31444    1.6868988 
  153600     289.3767    2.7455661 
  153610    296.37283    1.6681475 
  153620    304.27384    1.0822259 
